direction,term_name,ontology,type
upregulated,pathway-restricted SMAD protein phosphorylation,BP,trinotate
upregulated,Pattern recognition receptors ,,KEGG
upregulated,pattern specification process,BP,trinotate
upregulated,pattern specification process,BP,trinotate
downregulated,Pentose phosphate pathway,,KEGG
upregulated,peptidase activity,BP,trinotate
upregulated,peptidase activity,BP,trinotate
upregulated,peptide receptor activity,MF,trinotate
upregulated,peptide secretion,BP,trinotate
upregulated,peptide transport,BP,trinotate
upregulated,peptidyl-lysine acetylation,BP,trinotate
upregulated,peptidyl-lysine acetylation,BP,trinotate
upregulated,peptidyl-tyrosine autophosphorylation,BP,trinotate
downregulated,Peroxisome,,KEGG
downregulated,peroxisome,CC,trinotate
downregulated,"phenanthrene-9,10-epoxide hydrolase activity",MF,trinotate
downregulated,"phenanthrene-9,10-epoxide hydrolase activity",MF,trinotate
downregulated,phenanthrene-epoxide hydrolase activity,MF,trinotate
downregulated,phenanthrene-epoxide hydrolase activity,MF,trinotate
downregulated,phosphatase activity,MF,trinotate
downregulated,phosphatase activity,MF,trinotate
upregulated,phosphate metabolism,BP,trinotate
upregulated,phosphorus metabolism,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphorylation,BP,trinotate
upregulated,phosphotransferase activity,MF,trinotate
upregulated,phosphotransferase activity,MF,uniprot
upregulated,plasma lipoprotein particle,CC,trinotate
upregulated,plasma lipoprotein particle,CC,trinotate
upregulated,plasma lipoprotein particle clearance,BP,trinotate
upregulated,plasma lipoprotein particle clearance,BP,trinotate
upregulated,plasma lipoprotein particle levels,BP,trinotate
upregulated,plasma lipoprotein particle levels,BP,trinotate
upregulated,plasma lipoprotein particle remodeling,BP,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
regulated,plasma membrane,BP,trinotate
upregulated,plasma membrane,BP,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,plasma membrane,CC,trinotate
upregulated,postsynapse,CC,trinotate
upregulated,postsynaptic actin cytoskeleton,CC,trinotate
upregulated,postsynaptic cytoskeleton,CC,trinotate
upregulated,postsynaptic density,CC,trinotate
upregulated,"postsynaptic density, intracellular component",CC,trinotate
upregulated,postsynaptic specialization,CC,trinotate
downregulated,Prenyltransferases ,,KEGG
upregulated,primary metabolism,BP,trinotate
upregulated,primary metabolism,BP,uniprot
upregulated,pri-miRNA transcription by RNA polymerase II,BP,trinotate
upregulated,production of molecular mediator of immune response,BP,trinotate
upregulated,programmed cell death,BP,trinotate
upregulated,protein acetylation,BP,trinotate
upregulated,protein acetylation,BP,trinotate
upregulated,protein autophosphorylation,BP,trinotate
upregulated,protein binding,MF,trinotate
upregulated,protein binding,MF,trinotate
upregulated,protein binding,MF,trinotate
upregulated,protein binding,MF,trinotate
downregulated,protein carboxyl O-methyltransferase activity,MF,trinotate
upregulated,protein exit from endoplasmic reticulum,BP,trinotate
upregulated,protein heterooligomerization,BP,trinotate
regulated,protein heterotrimerization,BP,trinotate
upregulated,protein heterotrimerization,BP,trinotate
upregulated,protein heterotrimerization,BP,trinotate
upregulated,protein kinase activity,MF,trinotate
upregulated,protein kinase activity,MF,uniprot
upregulated,Protein kinases ,,KEGG
upregulated,protein localization,BP,trinotate
upregulated,protein localization,BP,trinotate
upregulated,protein localization,BP,trinotate
upregulated,protein localization,BP,trinotate
upregulated,protein localization,BP,trinotate
upregulated,protein localization,BP,trinotate
downregulated,protein metabolism,BP,uniprot
downregulated,protein metabolism,BP,uniprot
upregulated,protein metabolism,BP,trinotate
upregulated,protein metabolism,BP,trinotate
upregulated,protein metabolism,BP,trinotate
downregulated,protein metabolism,BP,uniprot
downregulated,protein metabolism,BP,uniprot
upregulated,protein metabolism,BP,trinotate
upregulated,protein modification,BP,trinotate
upregulated,protein modification,BP,trinotate
upregulated,protein modification,BP,trinotate
upregulated,protein modification ,BP,trinotate
upregulated,protein modification process,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
upregulated,protein phosphorylation,BP,trinotate
downregulated,protein targeting to mitochondrion,BP,trinotate
upregulated,protein transport,BP,trinotate
upregulated,protein trimerization,BP,trinotate
upregulated,protein trimerization,BP,trinotate
downregulated,protein-containing complex,CC,uniprot
upregulated,protein-glucosylgalactosylhydroxylysine glucosidase activity,MF,trinotate
upregulated,protein-glucosylgalactosylhydroxylysine glucosidase activity,MF,trinotate
upregulated,protein-lipid complex,CC,trinotate
upregulated,protein-lipid complex remodeling,BP,trinotate
upregulated,protein-macromolecule adaptor activity,MF,trinotate
upregulated,protein-macromolecule adaptor activity,MF,trinotate
downregulated,proton-transporting ATP synthase complex,CC,trinotate
downregulated,proton-transporting ATP synthase complex,CC,uniprot
downregulated,"proton-transporting ATP synthase complex, coupling factor F(o)",CC,trinotate
downregulated,pteridine-containing compound biosynthesis,BP,trinotate
downregulated,pteridine-containing compound biosynthesis,BP,trinotate
downregulated,pteridine-containing compound metabolism,BP,trinotate
downregulated,pteridine-containing compound metabolism,BP,trinotate
upregulated,Ras guanyl-nucleotide exchange factor activity,MF,trinotate
upregulated,Ras protein signal transduction,BP,trinotate
upregulated,receptor complex,CC,trinotate
upregulated,receptor complex,CC,trinotate
upregulated,receptor ligand activity,MF,uniprot
upregulated,receptor ligand activity,MF,uniprot
upregulated,receptor regulator activity,MF,uniprot
upregulated,receptor regulator activity,MF,uniprot
upregulated,receptor-mediated endocytosis,BP,trinotate
upregulated,receptor-mediated endocytosis,BP,trinotate
upregulated,reelin receptor activity,MF,trinotate
upregulated,reelin receptor activity,MF,trinotate
upregulated,regeneration,BP,trinotate
upregulated,regeneration,BP,trinotate
upregulated,regionalization,BP,trinotate
upregulated,regionalization,BP,trinotate
upregulated,regulatory region nucleic acid binding,MF,trinotate
upregulated,regulatory region nucleic acid binding,MF,trinotate
downregulated,repair,,KEGG
downregulated,respiration,BP,trinotate
downregulated,respiration,BP,trinotate
downregulated,respiration,BP,uniprot
downregulated,respiration,CC,trinotate
downregulated,respiration,CC,trinotate
regulated,respiration,CC,trinotate
downregulated,respiration,BP,trinotate
downregulated,respiration,BP,uniprot
downregulated,respiration,CC,trinotate
downregulated,respiration,CC,trinotate
regulated,respiration,CC,trinotate
downregulated,respiration,CC,trinotate
downregulated,respiration,CC,trinotate
regulated,respiration,CC,trinotate
downregulated,respiration,BP,uniprot
downregulated,respiration,BP,trinotate
downregulated,respiration,BP,trinotate
upregulated,respiration,BP,trinotate
upregulated,respiration,BP,trinotate
upregulated,respiration,BP,trinotate
upregulated,respiration,BP,trinotate
upregulated,response to acidic pH,BP,trinotate
upregulated,response to bacterium,BP,trinotate
upregulated,response to bacterium,BP,trinotate
upregulated,response to bacterium,BP,trinotate
upregulated,response to bacterium,BP,trinotate
upregulated,response to BMP,BP,trinotate
upregulated,response to BMP,BP,trinotate
upregulated,response to cytokine,BP,trinotate
upregulated,response to cytokine,BP,trinotate
downregulated,response to exogenous dsRNA,BP,trinotate
upregulated,response to external biotic stimulus,BP,trinotate
upregulated,response to external biotic stimulus,BP,trinotate
upregulated,response to external stimulus,BP,trinotate
upregulated,response to external stimulus,BP,trinotate
downregulated,response to interferon-beta,BP,trinotate
upregulated,response to interferon-gamma,BP,trinotate
upregulated,response to lipid,BP,trinotate
upregulated,response to lipid,BP,trinotate
upregulated,response to lipopolysaccharide,BP,trinotate
upregulated,response to lipopolysaccharide,BP,trinotate
upregulated,response to nitrogen compound,BP,trinotate
upregulated,response to nitrogen compound,BP,trinotate
upregulated,response to norepinephrine,BP,trinotate
upregulated,response to norepinephrine,BP,trinotate
upregulated,response to organic substance,BP,trinotate
upregulated,response to organic substance,BP,trinotate
upregulated,response to organonitrogen compound,BP,trinotate
upregulated,response to organonitrogen compound,BP,trinotate
upregulated,response to other organism,BP,trinotate
upregulated,response to other organism,BP,trinotate
upregulated,response to oxygen-containing compound,BP,trinotate
upregulated,response to oxygen-containing compound,BP,trinotate
upregulated,response to peptide,BP,trinotate
upregulated,response to peptide,BP,trinotate
upregulated,response to peptide hormone,BP,trinotate
upregulated,response to peptidoglycan,BP,trinotate
upregulated,response to peptidoglycan,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,uniprot
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,uniprot
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,uniprot
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,trinotate
upregulated,response to stimulus,BP,uniprot
upregulated,response to thyroid hormone,BP,trinotate
upregulated,response to thyroid hormone,BP,trinotate
upregulated,response to wounding,BP,trinotate
regulated,Rho guanyl-nucleotide exchange factor activity,MF,trinotate
upregulated,Rho guanyl-nucleotide exchange factor activity,MF,trinotate
downregulated,ribonucleoprotein complex,CC,trinotate
downregulated,ribonucleoprotein complex,CC,uniprot
downregulated,ribonucleoprotein complex,CC,uniprot
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,trinotate
regulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,uniprot
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,trinotate
regulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,uniprot
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,uniprot
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,uniprot
downregulated,ribonucleoside metabolism,BP,uniprot
downregulated,ribonucleoside metabolism,BP,trinotate
downregulated,ribonucleoside metabolism,BP,uniprot
upregulated,ribosome,BP,trinotate
downregulated,ribosome,CC,trinotate
downregulated,ribosome,CC,trinotate
regulated,ribosome,CC,trinotate
downregulated,ribosome,CC,uniprot
downregulated,ribosome,CC,uniprot
downregulated,ribosome,,KEGG
downregulated,ribosome,,KEGG
regulated,ribosome,,KEGG
downregulated,ribosome,CC,trinotate
downregulated,ribosome,CC,trinotate
regulated,ribosome,CC,trinotate
downregulated,ribosome,CC,uniprot
downregulated,ribosome,CC,uniprot
regulated,ribosome,CC,uniprot
downregulated,ribosome,,KEGG
downregulated,ribosome,,KEGG
regulated,ribosome,,KEGG
downregulated,ribosome,BP,trinotate
downregulated,ribosome,CC,trinotate
downregulated,ribosome,CC,trinotate
regulated,ribosome,CC,trinotate
downregulated,RNA 3'-end processing,BP,trinotate
upregulated,RNA biosynthesis,BP,trinotate
upregulated,RNA biosynthesis,BP,trinotate
upregulated,RNA biosynthesis,BP,trinotate
upregulated,RNA biosynthesis,BP,trinotate
upregulated,RNA biosynthesis,BP,uniprot
upregulated,RNA biosynthesis,BP,trinotate
upregulated,RNA biosynthesis,BP,trinotate
downregulated,RNA degradation,,KEGG
upregulated,RNA metabolism,BP,trinotate
downregulated,RNA metabolism,BP,trinotate
upregulated,RNA metabolism,BP,trinotate
upregulated,RNA metabolism,BP,trinotate
upregulated,RNA metabolism,BP,trinotate
upregulated,RNA metabolism,BP,trinotate
upregulated,RNA metabolism,BP,uniprot
upregulated,RNA metabolism,BP,trinotate
downregulated,RNA modification,BP,trinotate
upregulated,RNA polymerase II cis-regulatory region sequence-specific DNA binding,MF,trinotate
upregulated,RNA polymerase II cis-regulatory region sequence-specific DNA binding,MF,trinotate
upregulated,RNA polymerase II transcription regulatory region sequence-specific DNA binding,MF,trinotate
upregulated,RNA polymerase II transcription regulatory region sequence-specific DNA binding,MF,trinotate
downregulated,RNA processing,BP,trinotate
downregulated,RNA processing,BP,trinotate
regulated,rRNA 3'-end processing,BP,trinotate
downregulated,rRNA binding,MF,trinotate
downregulated,rRNA binding,MF,trinotate
regulated,rRNA binding,MF,trinotate
downregulated,rRNA binding,MF,uniprot
downregulated,rRNA binding,MF,uniprot
upregulated,rRNA-containing ribonucleoprotein complex export from nucleus,BP,trinotate
downregulated,S-adenosylmethionine-dependent methyltransferase activity,MF,trinotate
upregulated,sarcolemma,CC,trinotate
downregulated,Selenocompound metabolism,,KEGG
upregulated,sensory perception,BP,trinotate
upregulated,sensory perception,BP,trinotate
regulated,sensory perception,BP,trinotate
upregulated,sensory perception,BP,trinotate
upregulated,sensory perception,BP,trinotate
regulated,sensory perception,BP,trinotate
upregulated,sensory perception,BP,trinotate
upregulated,sensory perception,BP,trinotate
upregulated,serine-type endopeptidase inhibitor activity,MF,trinotate
upregulated,sex differentiation,BP,trinotate
upregulated,sex differentiation,BP,trinotate
upregulated,sex differentiation,BP,trinotate
upregulated,sex differentiation,BP,trinotate
upregulated,signal transduction,BP,trinotate
upregulated,signal transduction,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,uniprot
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,uniprot
upregulated,signaling,BP,uniprot
downregulated,signaling,,KEGG
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,,KEGG
upregulated,signaling,,KEGG
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,uniprot
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,uniprot
upregulated,signaling,BP,trinotate
upregulated,signaling,,KEGG
upregulated,signaling,,KEGG
regulated,signaling,BP,trinotate
upregulated,signaling,MF,trinotate
upregulated,signaling,,KEGG
upregulated,signaling,MF,trinotate
upregulated,signaling,MF,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,signaling,BP,trinotate
upregulated,small GTPase mediated signal transduction,BP,trinotate
downregulated,small molecule biosynthesis,BP,trinotate
downregulated,small molecule biosynthesis,BP,trinotate
regulated,small molecule biosynthesis,BP,trinotate
downregulated,small molecule biosynthesis,BP,uniprot
downregulated,small molecule biosynthesis,BP,uniprot
downregulated,small molecule metabolism,BP,trinotate
downregulated,small molecule metabolism,BP,trinotate
downregulated,small molecule metabolism,BP,uniprot
downregulated,small molecule metabolism,BP,trinotate
downregulated,small molecule metabolism,BP,trinotate
regulated,small molecule metabolism,BP,trinotate
downregulated,small molecule metabolism,BP,uniprot
downregulated,small molecule metabolism,BP,uniprot
upregulated,smooth muscle cell differentiation,BP,trinotate
upregulated,solute:cation symporter activity,MF,trinotate
upregulated,solute:cation symporter activity,MF,trinotate
upregulated,solute:sodium symporter activity,MF,trinotate
upregulated,solute:sodium symporter activity,MF,trinotate
upregulated,somatodendritic compartment,CC,trinotate
upregulated,sorocarp development,BP,trinotate
upregulated,sorocarp development,BP,trinotate
upregulated,sorocarp development,BP,trinotate
upregulated,sorocarp development,BP,trinotate
upregulated,sorocarp differentiation,BP,trinotate
upregulated,sorocarp spore cell differentiation,BP,trinotate
upregulated,Spemann organizer formation,BP,trinotate
upregulated,Spemann organizer formation,BP,trinotate
downregulated,Spliceosome,,KEGG
downregulated,stabilization of membrane potential,BP,trinotate
upregulated,stem cell proliferation,BP,trinotate
upregulated,sterol transport,BP,trinotate
upregulated,stress fiber,CC,trinotate
upregulated,stress fiber,CC,trinotate
upregulated,stress fiber assembly,BP,trinotate
downregulated,succinate-CoA ligase,MF,uniprot
downregulated,succinate-CoA ligase,MF,trinotate
downregulated,succinate-CoA ligase,MF,uniprot
downregulated,succinate-CoA ligase,CC,trinotate
downregulated,sugar metabolism,,KEGG
upregulated,sulfotransferase activity,MF,trinotate
upregulated,sulfotransferase activity,MF,trinotate
upregulated,sulfur compound binding,MF,trinotate
upregulated,sulfur compound binding,MF,trinotate
downregulated,sulfur compound metabolism,BP,trinotate
upregulated,supramolecular complex,CC,trinotate
upregulated,supramolecular fiber,CC,trinotate
upregulated,supramolecular fiber organization,BP,trinotate
upregulated,supramolecular fiber organization,BP,trinotate
upregulated,supramolecular fiber organization,BP,trinotate
upregulated,supramolecular polymer,CC,trinotate
upregulated,symporter activity,MF,trinotate
upregulated,symporter activity,MF,trinotate
upregulated,synapse,CC,trinotate
upregulated,synapse,CC,trinotate
upregulated,synapse,BP,trinotate
upregulated,synapse,BP,trinotate
upregulated,synapse,BP,trinotate
upregulated,synapse,BP,trinotate
upregulated,synapse,BP,trinotate
upregulated,synapse assembly,BP,trinotate
upregulated,synapse assembly,BP,trinotate
upregulated,synapse assembly,BP,trinotate
upregulated,synapse organization,BP,trinotate
upregulated,synapse organization,BP,trinotate
upregulated,synapse structure or activity,BP,trinotate
upregulated,synapse structure or activity,BP,trinotate
downregulated,Synthesis and degradation of ketone bodies,,KEGG
upregulated,T cell activation,BP,trinotate
upregulated,T cell activation,BP,trinotate
upregulated,T cell activation,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell cytokine production,BP,trinotate
upregulated,T cell differentiation,BP,trinotate
upregulated,T cell differentiation,BP,trinotate
upregulated,T cell differentiation,BP,trinotate
upregulated,T cell mediated immunity,BP,trinotate
upregulated,T cell mediated immunity,BP,trinotate
upregulated,taxis,BP,trinotate
upregulated,taxis,BP,trinotate
downregulated,TCA cycle,,KEGG
downregulated,TCA cycle,,KEGG
downregulated,tetrahydrobiopterin metabolism,BP,trinotate
downregulated,tetrahydrobiopterin metabolism,BP,trinotate
downregulated,tetrahydrofolate metabolism,BP,trinotate
downregulated,tetrapyrrole biosynthesis,BP,trinotate
upregulated,T-helper 2 cell cytokine production,BP,trinotate
upregulated,T-helper 2 cell cytokine production,BP,trinotate
upregulated,T-helper 2 cell differentiation,BP,trinotate
upregulated,T-helper 2 cell differentiation,BP,trinotate
upregulated,T-helper cell differentiation,BP,trinotate
upregulated,T-helper cell differentiation,BP,trinotate
downregulated,thioester metabolism,BP,trinotate
regulated,tissue development,BP,trinotate
upregulated,tissue development,BP,trinotate
upregulated,tissue development,BP,trinotate
upregulated,tissue development,CC,trinotate
upregulated,tissue development,CC,trinotate
upregulated,tissue migration,BP,trinotate
upregulated,tissue migration,BP,trinotate
upregulated,tissue morphogenesis,BP,trinotate
upregulated,tissue morphogenesis,BP,trinotate
downregulated,transaminase activity,MF,trinotate
downregulated,transaminase activity,MF,uniprot
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,uniprot
downregulated,transcription,,KEGG
regulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,MF,trinotate
upregulated,transcription,MF,trinotate
upregulated,transcription,BP,trinotate
upregulated,transcription,BP,trinotate
regulated,transcription by RNA polymerase II,BP,trinotate
upregulated,transcription by RNA polymerase II,BP,trinotate
upregulated,transcription by RNA polymerase II,BP,trinotate
upregulated,transcription factor,MF,trinotate
upregulated,transcription factor,MF,trinotate
upregulated,transcription factor,BP,trinotate
upregulated,transcription factor,BP,trinotate
upregulated,transcription factor,BP,trinotate
upregulated,transcription factor ,BP,trinotate
upregulated,transcription factor ,BP,trinotate
upregulated,transcription factors ,MF,trinotate
upregulated,transcription factors ,,KEGG
upregulated,transcription factors ,,KEGG
upregulated,transcription involved in cell fate commitment,BP,trinotate
upregulated,"transcription, DNA-templated",BP,trinotate
upregulated,"transcription, DNA-templated",BP,trinotate
upregulated,"transcription, DNA-templated",BP,uniprot
downregulated,transferase,MF,uniprot
downregulated,transferase,MF,trinotate
downregulated,transferase,MF,trinotate
downregulated,transferase,MF,trinotate
downregulated,transferase,MF,uniprot
downregulated,transferase,MF,trinotate
downregulated,transferase,MF,uniprot
downregulated,translation,,KEGG
downregulated,translation,,KEGG
downregulated,translation,,KEGG
downregulated,translation,BP,trinotate
downregulated,translation,BP,trinotate
downregulated,translation,BP,uniprot
downregulated,translation,BP,uniprot
regulated,translation,BP,uniprot
downregulated,translation,MF,trinotate
downregulated,translation,MF,uniprot
downregulated,translation,BP,trinotate
downregulated,translation,BP,trinotate
downregulated,translation,BP,trinotate
downregulated,translation,BP,trinotate
upregulated,transmembrane protein,MF,trinotate
upregulated,transmembrane protein,MF,trinotate
upregulated,transmembrane protein,MF,uniprot
upregulated,transmembrane protein,MF,trinotate
upregulated,transmembrane receptor protein serine/threonine kinase signaling pathway,BP,trinotate
upregulated,transmembrane receptor protein serine/threonine kinase signaling pathway,BP,trinotate
upregulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,BP,uniprot
regulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,BP,trinotate
upregulated,transmembrane signaling,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
regulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
downregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,BP,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transport,MF,trinotate
upregulated,transmembrane transporter,MF,trinotate
upregulated,transmembrane transporter,MF,trinotate
upregulated,transmembrane transporter,MF,trinotate
upregulated,transport,BP,trinotate
upregulated,transport,BP,trinotate
upregulated,transport,BP,trinotate
downregulated,tricarboxylic acid cycle,BP,trinotate
downregulated,tricarboxylic acid cycle,BP,uniprot
downregulated,tricarboxylic acid cycle,CC,trinotate
downregulated,tricarboxylic acid cycle,CC,trinotate
downregulated,tricarboxylic acid cycle,BP,trinotate
downregulated,tricarboxylic acid cycle,BP,uniprot
upregulated,triglyceride-rich plasma lipoprotein particle,CC,trinotate
upregulated,triglyceride-rich plasma lipoprotein particle,CC,trinotate
downregulated,tryptophan metabolism,BP,trinotate
downregulated,tryptophan metabolism,BP,trinotate
downregulated,tryptophan metabolism,BP,trinotate
downregulated,tryptophan metabolism,,KEGG
downregulated,tryptophan metabolism,,KEGG
upregulated,T-tubule organization,BP,trinotate
upregulated,tube formation,BP,trinotate
upregulated,tube formation,BP,trinotate
upregulated,tube formation,BP,trinotate
regulated,type 2 immune response,BP,trinotate
upregulated,type 2 immune response,BP,trinotate
upregulated,type 2 immune response,BP,trinotate
downregulated,Tyrosine metabolism,,KEGG
downregulated,ubiquinone metabolism,BP,trinotate
downregulated,ubiquinone metabolism,BP,trinotate
upregulated,vascular endothelial cell proliferation,BP,trinotate
upregulated,vascular endothelial cell proliferation,BP,trinotate
upregulated,vasculature development,BP,trinotate
upregulated,vasculature development,BP,trinotate
upregulated,vesicle membrane,CC,trinotate
upregulated,vesicle membrane,CC,trinotate
upregulated,vesicle membrane,CC,trinotate
upregulated,vesicle membrane,CC,trinotate
upregulated,vesicle membrane,CC,trinotate
upregulated,visceral motor neuron differentiation,BP,trinotate
upregulated,visual perception,BP,trinotate
downregulated,vitamin binding,MF,trinotate
downregulated,vitamin binding,MF,uniprot
downregulated,vitamin binding,MF,uniprot
downregulated,vitamin metabolism,,KEGG
downregulated,vitamin metabolism,,KEGG
regulated,vitamin metabolism,,KEGG
